Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Wind Speed
2012,1,1,0,30,0,0,20,21.44919421,974,2
2012,1,1,1,30,0,0,19,21.17441042,973,2
2012,1,1,2,30,0,0,19,20.84186031,973,2
2012,1,1,3,30,0,0,19,20.36149357,973,2
2012,1,1,4,30,0,0,19,19.88930603,973,2
2012,1,1,5,30,0,0,20,21.19308929,976,2
2012,1,1,6,30,0,0,20,21.18319949,977,2
2012,1,1,7,30,50,0,21,21.63566485,978,2
2012,1,1,8,30,125,0,21,22.46797443,978,2
2012,1,1,9,30,177,2,21,23.75031589,978,2
2012,1,1,10,30,215,5,22,25.16160639,977,3
2012,1,1,11,30,177,1,22,26.2784082,975,3
2012,1,1,12,30,172,1,22,26.85976828,974,3
2012,1,1,13,30,197,2,21,26.84796913,973,3
2012,1,1,14,30,206,6,21,26.37823027,973,4
2012,1,1,15,30,81,0,21,25.50497263,973,4
2012,1,1,16,30,50,0,21,24.46696185,973,3
2012,1,1,17,30,4,0,21,23.54717283,974,3
2012,1,1,18,30,0,0,21,22.97072991,975,3
2012,1,1,19,30,0,0,21,22.49143901,975,4
2012,1,1,20,30,0,0,21,22.02384858,976,3
2012,1,1,21,30,0,0,21,21.57984667,976,3
2012,1,1,22,30,0,0,21,21.2173972,975,3
2012,1,1,23,30,0,0,20,21.10647836,975,3
2012,1,2,0,30,0,0,20,21.09433494,975,3
2012,1,2,1,30,0,0,20,21.02335595,975,2
2012,1,2,2,30,0,0,20,20.94588848,974,2
2012,1,2,3,30,0,0,20,20.90435557,975,2
2012,1,2,4,30,0,0,20,20.82963324,975,1
2012,1,2,5,30,0,0,20,20.76065058,975,1
2012,1,2,6,30,0,0,20,20.80760421,976,1
2012,1,2,7,30,60,17,20,21.50214388,977,1
2012,1,2,8,30,172,104,21,22.90491705,978,1
2012,1,2,9,30,235,27,21,25.028448,978,1
2012,1,2,10,30,325,77,22,26.46811281,977,1
2012,1,2,11,30,379,109,22,27.23508502,976,1
2012,1,2,12,30,383,112,22,27.56091687,974,1
2012,1,2,13,30,325,432,22,27.42197315,973,1
2012,1,2,14,30,296,122,22,26.95482669,973,1
2012,1,2,15,30,145,561,21,26.16517812,973,1
2012,1,2,16,30,108,334,21,25.18714545,973,1
2012,1,2,17,30,8,0,21,24.2396495,974,2
2012,1,2,18,30,0,0,21,23.86714118,974,2
2012,1,2,19,30,0,0,21,23.54355031,975,2
2012,1,2,20,30,0,0,21,23.17393748,976,2
2012,1,2,21,30,0,0,21,22.79134964,976,2
2012,1,2,22,30,0,0,21,22.41884698,975,2
2012,1,2,23,30,0,0,21,22.06866789,975,2
2012,1,3,0,30,0,0,21,21.75968903,975,2
2012,1,3,1,30,0,0,21,21.71478752,974,2
2012,1,3,2,30,0,0,21,21.68906396,974,2
2012,1,3,3,30,0,0,21,21.59099793,973,1
2012,1,3,4,30,0,0,21,21.51393731,974,1
2012,1,3,5,30,0,0,21,21.38035821,974,1
2012,1,3,6,30,0,0,21,21.39671337,975,1
2012,1,3,7,30,70,50,21,22.09943991,976,1
2012,1,3,8,30,179,81,21,23.47984368,977,1
2012,1,3,9,30,267,66,22,25.54337504,977,1
2012,1,3,10,30,336,185,23,27.27944258,976,1
2012,1,3,11,30,294,546,22,28.34677724,975,0
2012,1,3,12,30,247,659,22,28.96588871,974,0
2012,1,3,13,30,186,722,22,29.01658039,973,0
2012,1,3,14,30,269,401,21,28.71811356,972,0
2012,1,3,15,30,189,424,21,27.86636746,972,0
2012,1,3,16,30,101,384,22,25.14734855,973,0
2012,1,3,17,30,9,0,22,24.72780583,973,0
2012,1,3,18,30,0,0,22,24.3017193,974,1
2012,1,3,19,30,0,0,21,24.24332344,975,1
2012,1,3,20,30,0,0,21,24.05052745,975,1
2012,1,3,21,30,0,0,21,23.69002441,975,1
2012,1,3,22,30,0,0,21,23.29394406,974,1
2012,1,3,23,30,0,0,20,22.90205452,974,1
2012,1,4,0,30,0,0,20,22.43168924,974,1
2012,1,4,1,30,0,0,20,21.93766152,973,1
2012,1,4,2,30,0,0,20,21.46758696,973,2
2012,1,4,3,30,0,0,20,20.98979416,973,2
2012,1,4,4,30,0,0,20,20.57270217,974,2
2012,1,4,5,30,0,0,20,20.28200146,974,2
2012,1,4,6,30,0,0,20,20.85084395,976,2
2012,1,4,7,30,73,58,20,22.02745133,977,1
2012,1,4,8,30,168,249,21,23.74100361,977,1
2012,1,4,9,30,160,624,22,26.57141976,978,1
2012,1,4,10,30,180,700,22,27.89086459,977,1
2012,1,4,11,30,190,736,22,28.52781608,975,1
2012,1,4,12,30,192,743,22,28.42715386,974,1
2012,1,4,13,30,187,723,21,27.90494387,974,1
2012,1,4,14,30,172,670,21,27.57598917,973,1
2012,1,4,15,30,146,571,21,27.0509211,973,1
2012,1,4,16,30,102,388,21,26.15699324,973,1
2012,1,4,17,30,11,0,21,24.95765446,974,1
2012,1,4,18,30,0,0,22,24.5678413,974,0
2012,1,4,19,30,0,0,22,24.15413578,975,0
2012,1,4,20,30,0,0,21,23.69478439,975,0
2012,1,4,21,30,0,0,20,23.20326003,976,1
2012,1,4,22,30,0,0,20,22.79804497,975,1
2012,1,4,23,30,0,0,20,22.42186468,975,1
2012,1,5,0,30,0,0,19,22.00793749,975,1
2012,1,5,1,30,0,0,19,21.51856266,975,1
2012,1,5,2,30,0,0,19,21.0258591,975,1
2012,1,5,3,30,0,0,19,20.56350311,975,1
2012,1,5,4,30,0,0,19,20.1268158,975,1
2012,1,5,5,30,0,0,19,19.73401565,976,1
2012,1,5,6,30,0,0,19,20.23177309,977,1
2012,1,5,7,30,62,224,20,22.21337243,978,1
2012,1,5,8,30,125,488,21,24.48413395,979,1
2012,1,5,9,30,160,630,22,27.24739136,979,1
2012,1,5,10,30,181,707,22,28.58601867,978,1
2012,1,5,11,30,191,744,22,28.88018515,977,1
2012,1,5,12,30,194,751,22,28.65039626,976,1
2012,1,5,13,30,188,731,21,28.17538939,976,1
2012,1,5,14,30,173,680,21,27.52514521,975,1
2012,1,5,15,30,148,581,21,26.80386426,975,1
2012,1,5,16,30,103,398,21,25.88603029,976,1
2012,1,5,17,30,12,0,21,24.58641039,976,1
2012,1,5,18,30,0,0,20,23.99994571,976,1
2012,1,5,19,30,0,0,20,23.42360604,977,1
2012,1,5,20,30,0,0,19,22.86295169,977,1
2012,1,5,21,30,0,0,19,22.36587785,977,1
2012,1,5,22,30,0,0,19,21.87460446,977,1
2012,1,5,23,30,0,0,19,21.43844306,977,1
2012,1,6,0,30,0,0,19,21.00119899,976,1
2012,1,6,1,30,0,0,19,20.54410463,976,2
2012,1,6,2,30,0,0,19,20.14531044,976,2
2012,1,6,3,30,0,0,19,19.77275108,976,1
2012,1,6,4,30,0,0,19,19.45028411,976,1
2012,1,6,5,30,0,0,19,19.16440852,977,2
2012,1,6,6,30,0,0,19,19.74166465,978,2
2012,1,6,7,30,63,227,20,22.04998335,979,1
2012,1,6,8,30,157,295,21,24.77396945,979,1
2012,1,6,9,30,255,326,21,27.50435828,979,1
2012,1,6,10,30,182,714,21,28.96064336,979,1
2012,1,6,11,30,192,752,21,29.4098743,977,2
2012,1,6,12,30,195,760,20,29.32447933,976,2
2012,1,6,13,30,189,740,20,29.04736298,975,2
2012,1,6,14,30,174,686,20,28.46563833,975,2
2012,1,6,15,30,148,585,20,27.62821843,975,2
2012,1,6,16,30,104,401,20,26.29761511,975,2
2012,1,6,17,30,14,0,20,24.72158148,975,2
2012,1,6,18,30,0,0,19,24.03382212,976,2
2012,1,6,19,30,0,0,19,23.41254391,977,3
2012,1,6,20,30,0,0,19,22.80515049,977,3
2012,1,6,21,30,0,0,18,22.1973885,977,3
2012,1,6,22,30,0,0,18,21.58942653,977,3
2012,1,6,23,30,0,0,18,20.97605272,977,3
2012,1,7,0,30,0,0,18,20.40322802,976,3
2012,1,7,1,30,0,0,18,19.87782781,976,3
2012,1,7,2,30,0,0,18,19.41887122,976,3
2012,1,7,3,30,0,0,18,19.01510637,976,3
2012,1,7,4,30,0,0,18,18.77552852,976,3
2012,1,7,5,30,0,0,18,18.83777446,977,2
2012,1,7,6,30,0,0,18,19.2676949,978,2
2012,1,7,7,30,64,59,18,20.43283932,979,2
2012,1,7,8,30,164,294,19,22.40708972,979,2
2012,1,7,9,30,199,515,19,25.57440937,980,2
2012,1,7,10,30,181,707,19,27.78313925,979,2
2012,1,7,11,30,192,744,19,28.96576697,978,2
2012,1,7,12,30,194,752,19,29.46473345,977,1
2012,1,7,13,30,188,731,19,29.35525167,977,1
2012,1,7,14,30,174,679,19,28.78196793,976,1
2012,1,7,15,30,148,580,19,27.77675293,976,1
2012,1,7,16,30,104,398,19,26.46692523,976,1
2012,1,7,17,30,16,0,19,25.27421476,977,1
2012,1,7,18,30,0,0,19,24.71893498,978,1
2012,1,7,19,30,0,0,18,24.16120611,978,2
2012,1,7,20,30,0,0,18,23.57276268,979,2
2012,1,7,21,30,0,0,18,22.77387393,979,2
2012,1,7,22,30,0,0,17,21.86730877,978,3
2012,1,7,23,30,0,0,17,21.00554425,978,3
2012,1,8,0,30,0,0,17,20.19676545,978,2
2012,1,8,1,30,0,0,17,19.5188842,977,2
2012,1,8,2,30,0,0,17,19.0113901,977,2
2012,1,8,3,30,0,0,17,18.59287268,977,2
2012,1,8,4,30,0,0,18,18.2870608,977,2
2012,1,8,5,30,0,0,18,18.10643447,978,2
2012,1,8,6,30,0,0,18,18.96459428,979,2
2012,1,8,7,30,67,42,19,20.27594988,980,1
2012,1,8,8,30,173,71,19,22.22913016,981,1
2012,1,8,9,30,276,198,20,25.39529518,981,1
2012,1,8,10,30,242,619,19,27.74189207,980,1
2012,1,8,11,30,192,751,19,29.05210799,978,1
2012,1,8,12,30,195,759,19,29.2910617,977,1
2012,1,8,13,30,189,739,19,29.00915145,976,1
2012,1,8,14,30,175,687,19,28.46039762,975,1
2012,1,8,15,30,149,590,18,27.50303001,975,1
2012,1,8,16,30,106,409,19,26.03921274,975,1
2012,1,8,17,30,14,0,18,24.26395862,976,2
2012,1,8,18,30,0,0,18,23.60557109,976,2
2012,1,8,19,30,0,0,17,22.99921533,977,2
2012,1,8,20,30,0,0,16,22.4015549,977,2
2012,1,8,21,30,0,0,16,21.74873308,977,3
2012,1,8,22,30,0,0,16,21.05119787,976,3
2012,1,8,23,30,0,0,16,20.30859522,976,3
2012,1,9,0,30,0,0,16,19.56371312,976,3
2012,1,9,1,30,0,0,16,18.86579998,975,3
2012,1,9,2,30,0,0,16,18.31416432,975,3
2012,1,9,3,30,0,0,17,17.85966902,975,2
2012,1,9,4,30,0,0,17,17.69156835,975,2
2012,1,9,5,30,0,0,17,17.71602145,976,2
2012,1,9,6,30,0,0,17,18.40482375,977,2
2012,1,9,7,30,68,170,18,19.69631416,978,1
2012,1,9,8,30,171,112,18,21.77227247,979,1
2012,1,9,9,30,258,305,19,23.49243196,979,1
2012,1,9,10,30,266,542,19,25.52731803,979,1
2012,1,9,11,30,192,744,20,27.9185108,977,1
2012,1,9,12,30,194,754,20,28.30067604,975,1
2012,1,9,13,30,349,368,20,28.14745022,974,1
2012,1,9,14,30,246,489,19,27.56249936,974,1
2012,1,9,15,30,150,591,19,26.65755949,973,1
2012,1,9,16,30,110,391,19,25.22622122,973,1
2012,1,9,17,30,12,0,19,23.49843847,974,1
2012,1,9,18,30,0,0,19,22.89759861,975,1
2012,1,9,19,30,0,0,18,22.41424998,976,2
2012,1,9,20,30,0,0,18,22.00940003,976,2
2012,1,9,21,30,0,0,18,21.60974651,976,2
2012,1,9,22,30,0,0,18,21.18523657,976,2
2012,1,9,23,30,0,0,18,20.69586355,975,2
2012,1,10,0,30,0,0,18,20.19671261,975,2
2012,1,10,1,30,0,0,18,19.67838354,975,2
2012,1,10,2,30,0,0,18,19.33195584,975,2
2012,1,10,3,30,0,0,18,19.14692651,975,2
2012,1,10,4,30,0,0,18,19.13649781,976,2
2012,1,10,5,30,0,0,18,19.28061611,976,1
2012,1,10,6,30,0,0,19,19.4655755,977,1
2012,1,10,7,30,72,71,19,20.40655694,978,1
2012,1,10,8,30,188,142,20,22.09447892,978,1
2012,1,10,9,30,277,198,20,23.82960601,978,1
2012,1,10,10,30,181,703,21,25.19131926,977,1
2012,1,10,11,30,341,84,21,26.07332494,976,1
2012,1,10,12,30,391,268,20,26.31941092,974,1
2012,1,10,13,30,307,552,20,26.25050771,974,1
2012,1,10,14,30,308,175,20,25.84500377,973,1
2012,1,10,15,30,149,584,20,25.03636716,974,1
2012,1,10,16,30,106,406,20,23.93954278,974,1
2012,1,10,17,30,17,0,19,22.57490658,975,1
2012,1,10,18,30,0,0,19,22.14037493,975,1
2012,1,10,19,30,0,0,19,21.79870416,976,1
2012,1,10,20,30,0,0,19,21.40762819,977,1
2012,1,10,21,30,0,0,19,21.02657351,977,1
2012,1,10,22,30,0,0,19,20.65210781,976,1
2012,1,10,23,30,0,0,19,20.26411092,976,1
2012,1,11,0,30,0,0,19,19.90422407,976,1
2012,1,11,1,30,0,0,19,19.55980978,976,1
2012,1,11,2,30,0,0,19,19.35379629,975,1
2012,1,11,3,30,0,0,18,19.32142668,975,1
2012,1,11,4,30,0,0,18,19.21004881,976,1
2012,1,11,5,30,0,0,18,19.1538167,977,1
2012,1,11,6,30,0,0,18,19.29238781,978,1
2012,1,11,7,30,62,24,19,20.29656317,979,1
2012,1,11,8,30,172,71,19,21.84425925,980,2
2012,1,11,9,30,265,249,20,23.51885798,980,2
2012,1,11,10,30,239,574,19,24.4701874,979,2
2012,1,11,11,30,260,599,19,24.99042606,978,2
2012,1,11,12,30,194,753,19,25.30306682,976,2
2012,1,11,13,30,189,735,18,25.23657667,975,2
2012,1,11,14,30,268,434,18,24.857298,975,2
2012,1,11,15,30,211,350,18,24.08641088,975,2
2012,1,11,16,30,107,412,18,22.87199719,975,2
2012,1,11,17,30,19,0,18,21.66613281,976,1
2012,1,11,18,30,0,0,18,21.25393653,977,1
2012,1,11,19,30,0,0,18,21.08137993,978,1
2012,1,11,20,30,0,0,18,20.97116978,978,1
2012,1,11,21,30,0,0,18,20.80327177,978,1
2012,1,11,22,30,0,0,18,20.47843059,978,1
2012,1,11,23,30,0,0,18,20.14580924,977,1
2012,1,12,0,30,0,0,17,19.90154861,977,1
2012,1,12,1,30,0,0,17,19.48758337,976,1
2012,1,12,2,30,0,0,17,19.0765345,976,1
2012,1,12,3,30,0,0,17,18.7113933,976,1
2012,1,12,4,30,0,0,16,18.35335756,977,1
2012,1,12,5,30,0,0,16,17.99354501,978,1
2012,1,12,6,30,0,0,16,17.84714695,978,2
2012,1,12,7,30,67,165,16,18.53181262,980,1
2012,1,12,8,30,125,494,16,20.646803,980,2
2012,1,12,9,30,161,640,17,23.08877895,980,2
2012,1,12,10,30,183,719,17,24.83036053,979,2
2012,1,12,11,30,194,758,17,25.84788236,978,2
2012,1,12,12,30,197,770,16,26.46631442,977,2
2012,1,12,13,30,192,754,15,26.5324728,976,2
2012,1,12,14,30,178,708,14,25.97861646,975,2
2012,1,12,15,30,153,616,12,24.81804338,975,2
2012,1,12,16,30,110,418,13,22.83125612,975,2
2012,1,12,17,30,21,0,12,20.67744149,976,2
2012,1,12,18,30,0,0,11,19.70757141,977,3
2012,1,12,19,30,0,0,10,18.79557158,978,3
2012,1,12,20,30,0,0,8,17.94678331,978,3
2012,1,12,21,30,0,0,7,17.13308954,978,3
2012,1,12,22,30,0,0,7,16.33919957,978,3
2012,1,12,23,30,0,0,6,15.60261952,978,3
2012,1,13,0,30,0,0,6,14.91151049,978,3
2012,1,13,1,30,0,0,6,14.22536554,978,3
2012,1,13,2,30,0,0,6,13.56708524,977,3
2012,1,13,3,30,0,0,6,13.0038513,978,3
2012,1,13,4,30,0,0,6,12.50066276,978,2
2012,1,13,5,30,0,0,6,12.04724757,979,2
2012,1,13,6,30,0,0,7,12.59170065,980,2
2012,1,13,7,30,66,207,8,15.26480898,981,2
2012,1,13,8,30,130,512,10,18.32701817,981,1
2012,1,13,9,30,166,678,9,22.45783761,981,1
2012,1,13,10,30,187,756,9,24.78697369,981,1
2012,1,13,11,30,198,793,9,25.94927181,980,1
2012,1,13,12,30,201,801,9,26.36934761,978,1
2012,1,13,13,30,195,783,8,26.13625704,977,1
2012,1,13,14,30,181,733,8,25.387235,976,2
2012,1,13,15,30,150,628,8,24.07048007,976,2
2012,1,13,16,30,110,426,11,21.98647677,976,1
2012,1,13,17,30,23,0,10,19.6066706,977,2
2012,1,13,18,30,0,0,9,18.80088307,978,2
2012,1,13,19,30,0,0,8,18.0502255,978,2
2012,1,13,20,30,0,0,7,17.30890274,979,2
2012,1,13,21,30,0,0,6,16.5270685,979,2
2012,1,13,22,30,0,0,5,15.67312467,978,3
2012,1,13,23,30,0,0,4,14.8154119,977,3
2012,1,14,0,30,0,0,3,13.96554289,977,3
2012,1,14,1,30,0,0,2,13.1950626,977,3
2012,1,14,2,30,0,0,2,12.44696766,976,3
2012,1,14,3,30,0,0,2,11.78119172,976,3
2012,1,14,4,30,0,0,2,11.22451706,976,3
2012,1,14,5,30,0,0,1,10.71313118,977,2
2012,1,14,6,30,0,0,2,11.25145561,978,2
2012,1,14,7,30,65,205,3,14.26133225,979,2
2012,1,14,8,30,130,512,5,17.20926398,979,1
2012,1,14,9,30,151,681,7,21.20163549,980,1
2012,1,14,10,30,168,761,5,24.0863378,979,1
2012,1,14,11,30,174,803,5,25.14505498,978,1
2012,1,14,12,30,177,811,6,25.51692908,977,1
2012,1,14,13,30,180,779,6,25.3160187,976,1
2012,1,14,14,30,170,724,6,24.56620326,976,1
2012,1,14,15,30,150,632,6,23.20695606,975,1
2012,1,14,16,30,139,339,10,21.17975381,975,1
2012,1,14,17,30,25,0,6,18.55633664,976,1
2012,1,14,18,30,0,0,6,17.69985354,977,1
2012,1,14,19,30,0,0,3,16.99764537,977,1
2012,1,14,20,30,0,0,4,16.31330593,978,1
2012,1,14,21,30,0,0,1,15.68049343,978,1
2012,1,14,22,30,0,0,2,15.05285426,977,1
2012,1,14,23,30,0,0,1,14.48826818,977,1
2012,1,15,0,30,0,0,1,13.93028904,976,1
2012,1,15,1,30,0,0,3,13.37402099,976,1
2012,1,15,2,30,0,0,2,12.87071269,976,1
2012,1,15,3,30,0,0,1,12.38071737,975,1
2012,1,15,4,30,0,0,1,11.94768463,976,1
2012,1,15,5,30,0,0,0,11.54408603,976,1
2012,1,15,6,30,0,0,0,12.34501298,977,1
2012,1,15,7,30,65,204,0,16.14135003,977,1
2012,1,15,8,30,130,512,4,18.60327269,978,1
2012,1,15,9,30,152,681,7,22.24138497,978,1
2012,1,15,10,30,168,762,6,25.35575301,977,1
2012,1,15,11,30,174,804,6,26.43543961,976,1
2012,1,15,12,30,178,811,7,26.82760867,975,1
2012,1,15,13,30,179,781,7,26.61734537,974,1
2012,1,15,14,30,170,726,7,25.79131434,974,1
2012,1,15,15,30,149,639,8,24.32475478,974,1
2012,1,15,16,30,139,345,12,22.1670816,974,1
2012,1,15,17,30,27,0,8,19.4993943,974,1
2012,1,15,18,30,0,0,8,18.61272539,975,1
2012,1,15,19,30,0,0,6,17.89272747,975,1
2012,1,15,20,30,0,0,7,17.25743244,975,1
2012,1,15,21,30,0,0,5,16.6708255,975,1
2012,1,15,22,30,0,0,6,16.12436108,975,1
2012,1,15,23,30,0,0,5,15.59500247,974,1
2012,1,16,0,30,0,0,5,15.11450249,974,1
2012,1,16,1,30,0,0,4,14.6889327,974,1
2012,1,16,2,30,0,0,4,14.26142574,973,1
2012,1,16,3,30,0,0,3,13.89798763,973,1
2012,1,16,4,30,0,0,4,13.56818258,974,1
2012,1,16,5,30,0,0,3,13.2787378,974,1
2012,1,16,6,30,0,0,5,14.13306327,975,1
2012,1,16,7,30,67,159,8,17.92514211,976,1
2012,1,16,8,30,130,513,9,20.46177663,977,1
2012,1,16,9,30,152,681,9,24.12212803,976,0
2012,1,16,10,30,188,760,9,26.86710439,976,0
2012,1,16,11,30,199,797,9,27.99428564,975,0
2012,1,16,12,30,201,806,9,28.37851716,974,0
2012,1,16,13,30,196,787,9,28.16796318,973,0
2012,1,16,14,30,182,738,9,27.40975466,972,0
2012,1,16,15,30,150,641,10,26.06791196,972,0
2012,1,16,16,30,140,351,16,22.46632225,972,0
2012,1,16,17,30,29,0,9,20.87482352,973,0
2012,1,16,18,30,0,0,10,19.99686463,973,1
2012,1,16,19,30,0,0,8,19.27045199,973,1
2012,1,16,20,30,0,0,8,18.59240971,974,1
2012,1,16,21,30,0,0,7,17.96751507,974,1
2012,1,16,22,30,0,0,7,17.36451809,973,1
2012,1,16,23,30,0,0,6,16.83071626,972,1
2012,1,17,0,30,0,0,7,16.31132288,972,1
2012,1,17,1,30,0,0,7,15.83895498,972,1
2012,1,17,2,30,0,0,7,15.39571616,971,2
2012,1,17,3,30,0,0,7,15.03432273,971,2
2012,1,17,4,30,0,0,7,14.66922146,971,2
2012,1,17,5,30,0,0,7,14.35218269,972,2
2012,1,17,6,30,0,0,8,15.13327645,973,2
2012,1,17,7,30,67,187,10,18.52761239,974,2
2012,1,17,8,30,130,513,11,21.21682232,975,1
2012,1,17,9,30,166,676,12,25.02891853,975,1
2012,1,17,10,30,187,754,12,27.6083755,974,1
2012,1,17,11,30,198,791,12,28.89777664,973,1
2012,1,17,12,30,201,800,12,29.4757629,972,0
2012,1,17,13,30,195,782,12,29.38683388,971,0
2012,1,17,14,30,182,733,12,28.600672,970,0
2012,1,17,15,30,157,639,13,27.23050149,970,0
2012,1,17,16,30,115,464,15,25.00266852,971,1
2012,1,17,17,30,32,0,13,22.50931797,971,1
2012,1,17,18,30,0,0,12,21.59554951,972,1
2012,1,17,19,30,0,0,11,20.80611687,973,2
2012,1,17,20,30,0,0,11,20.07698907,973,2
2012,1,17,21,30,0,0,10,19.38918055,973,2
2012,1,17,22,30,0,0,10,18.68771751,972,2
2012,1,17,23,30,0,0,10,18.02761812,971,3
2012,1,18,0,30,0,0,10,17.35915605,971,3
2012,1,18,1,30,0,0,10,16.68366006,971,3
2012,1,18,2,30,0,0,10,16.00064651,970,3
2012,1,18,3,30,0,0,10,15.42728123,970,3
2012,1,18,4,30,0,0,10,14.94374303,971,3
2012,1,18,5,30,0,0,10,14.54996188,972,2
2012,1,18,6,30,0,0,11,15.17434623,973,2
2012,1,18,7,30,67,158,12,18.05967684,974,2
2012,1,18,8,30,128,519,13,21.19937308,975,1
2012,1,18,9,30,165,666,14,25.28004088,974,2
2012,1,18,10,30,186,744,13,27.85716996,974,2
2012,1,18,11,30,197,782,14,29.09927108,972,2
2012,1,18,12,30,200,791,14,29.63551438,971,2
2012,1,18,13,30,195,773,13,29.5431724,970,2
2012,1,18,14,30,181,724,13,28.89018929,969,2
2012,1,18,15,30,156,631,14,27.56690561,969,2
2012,1,18,16,30,115,459,16,25.39724246,969,2
2012,1,18,17,30,33,2,15,22.98635456,970,2
2012,1,18,18,30,0,0,14,22.12577499,971,2
2012,1,18,19,30,0,0,14,21.36959383,971,3
2012,1,18,20,30,0,0,13,20.63008842,971,3
2012,1,18,21,30,0,0,13,19.85769878,971,3
2012,1,18,22,30,0,0,13,19.04296293,971,3
2012,1,18,23,30,0,0,13,18.21268469,971,3
2012,1,19,0,30,0,0,13,17.41768998,971,3
2012,1,19,1,30,0,0,13,16.67080775,970,3
2012,1,19,2,30,0,0,13,16.01135417,970,3
2012,1,19,3,30,0,0,14,15.43401153,970,2
2012,1,19,4,30,0,0,14,14.95021918,971,2
2012,1,19,5,30,0,0,14,14.63628783,972,2
2012,1,19,6,30,0,0,15,15.35887303,972,2
2012,1,19,7,30,67,49,16,18.12130131,973,1
2012,1,19,8,30,173,126,17,21.51461138,974,1
2012,1,19,9,30,217,524,16,24.76842977,974,2
2012,1,19,10,30,185,732,16,26.94765262,974,2
2012,1,19,11,30,196,770,16,28.188055,973,3
2012,1,19,12,30,198,779,16,28.81454421,972,3
2012,1,19,13,30,193,762,16,28.8548647,971,3
2012,1,19,14,30,180,714,16,28.37252157,971,3
2012,1,19,15,30,155,621,15,27.24114568,971,2
2012,1,19,16,30,114,451,17,25.28366822,971,2
2012,1,19,17,30,35,7,16,23.13582285,971,2
2012,1,19,18,30,0,0,16,22.39573615,972,3
2012,1,19,19,30,0,0,16,21.6960046,972,3
2012,1,19,20,30,0,0,15,20.88860165,973,3
2012,1,19,21,30,0,0,15,19.91556496,973,3
2012,1,19,22,30,0,0,15,18.92606395,973,3
2012,1,19,23,30,0,0,15,18.14780828,973,3
2012,1,20,0,30,0,0,16,17.54200106,973,3
2012,1,20,1,30,0,0,16,16.99033622,972,3
2012,1,20,2,30,0,0,16,16.45737714,972,3
2012,1,20,3,30,0,0,16,16.49097469,972,2
2012,1,20,4,30,0,0,16,16.86177734,972,2
2012,1,20,5,30,0,0,16,17.04731415,973,1
2012,1,20,6,30,0,0,16,17.01612184,974,1
2012,1,20,7,30,64,36,16,17.92159586,975,1
2012,1,20,8,30,183,100,17,19.68288828,976,0
2012,1,20,9,30,293,135,17,22.81403554,976,1
2012,1,20,10,30,322,332,17,26.48705127,976,1
2012,1,20,11,30,371,323,17,28.03256334,975,1
2012,1,20,12,30,286,592,17,28.82291948,974,1
2012,1,20,13,30,194,760,17,28.94665154,973,1
2012,1,20,14,30,180,714,17,28.47606983,972,0
2012,1,20,15,30,156,623,17,27.33890652,972,0
2012,1,20,16,30,115,454,19,23.98908174,972,0
2012,1,20,17,30,34,0,18,22.69316393,973,0
2012,1,20,18,30,0,0,17,22.36876172,973,1
2012,1,20,19,30,0,0,16,21.74336171,974,1
2012,1,20,20,30,0,0,16,21.13682642,974,1
2012,1,20,21,30,0,0,16,20.51666498,974,1
2012,1,20,22,30,0,0,15,19.95341407,974,1
2012,1,20,23,30,0,0,15,19.38682001,974,1
2012,1,21,0,30,0,0,15,18.79024523,974,1
2012,1,21,1,30,0,0,15,18.17844067,974,1
2012,1,21,2,30,0,0,14,17.60320006,973,1
2012,1,21,3,30,0,0,14,17.07494722,973,0
2012,1,21,4,30,0,0,14,16.61508692,974,0
2012,1,21,5,30,0,0,14,16.22512174,975,0
2012,1,21,6,30,0,0,16,16.99803104,976,0
2012,1,21,7,30,67,159,16,19.86833575,976,0
2012,1,21,8,30,127,507,16,23.85481352,977,0
2012,1,21,9,30,164,654,17,26.59513047,977,1
2012,1,21,10,30,185,733,17,28.26061138,977,1
2012,1,21,11,30,196,773,17,29.34488696,975,1
2012,1,21,12,30,199,784,17,29.8755891,975,0
2012,1,21,13,30,195,768,16,29.81283228,974,0
2012,1,21,14,30,181,721,16,29.10815089,973,0
2012,1,21,15,30,157,631,15,27.73008311,973,0
2012,1,21,16,30,116,463,15,25.3895773,974,1
2012,1,21,17,30,35,2,17,23.42045692,974,1
2012,1,21,18,30,0,0,16,22.76153378,975,1
2012,1,21,19,30,0,0,16,22.03100972,976,1
2012,1,21,20,30,0,0,15,21.40421054,976,1
2012,1,21,21,30,0,0,15,20.77124876,976,1
2012,1,21,22,30,0,0,13,20.11786313,976,1
2012,1,21,23,30,0,0,13,19.44895715,976,1
2012,1,22,0,30,0,0,11,18.71169186,976,1
2012,1,22,1,30,0,0,11,17.96051632,975,1
2012,1,22,2,30,0,0,11,17.18488449,975,2
2012,1,22,3,30,0,0,10,16.44755377,974,2
2012,1,22,4,30,0,0,10,15.8128982,975,2
2012,1,22,5,30,0,0,10,15.31292828,976,2
2012,1,22,6,30,0,0,11,15.95726394,977,2
2012,1,22,7,30,67,160,12,18.73435011,978,2
2012,1,22,8,30,128,516,14,22.24191803,978,2
2012,1,22,9,30,165,661,16,25.04554321,979,2
2012,1,22,10,30,186,738,16,27.02008914,978,1
2012,1,22,11,30,197,775,16,28.2283723,977,1
